Id,X_Coord,Y_Coord,Z_Coord
205,-18.0,-2.5,2.3666077
208,-18.0,0.0,2.3666077
209,-18.0,-2.5,1.70327
212,-18.0,0.0,1.70327
213,-18.0,-2.5,1.0902157
216,-18.0,0.0,1.0902157
217,-18.0,-2.5,0.523634
220,-18.0,0.0,0.523634
221,-18.0,-2.5,0.0
224,-18.0,0.0,0.0
225,-18.0,-2.5,-0.523634
228,-18.0,0.0,-0.523634
229,-18.0,-2.5,-1.0902157
232,-18.0,0.0,-1.0902157
233,-18.0,-2.5,-1.70327
236,-18.0,0.0,-1.70327
237,-18.0,-2.5,-2.3666077
240,-18.0,0.0,-2.3666077
241,-18.0,-2.5,-3.0843506
244,-18.0,0.0,-3.0843506
245,-18.0,-2.5,-3.8609638
248,-18.0,0.0,-3.8609638
249,-18.0,-2.5,-4.701276
252,-18.0,0.0,-4.701276
253,-18.0,-2.5,-5.61051
256,-18.0,0.0,-5.61051
257,-18.0,-2.5,-6.5943203
260,-18.0,0.0,-6.5943203
261,-18.0,-2.5,-7.658823
264,-18.0,0.0,-7.658823
265,-18.0,-2.5,-8.810636
268,-18.0,0.0,-8.810636
269,-18.0,-2.5,-10.056921
272,-18.0,0.0,-10.056921
273,-18.0,-2.5,-11.405427
276,-18.0,0.0,-11.405427
277,-18.0,-2.5,-12.864538
280,-18.0,0.0,-12.864538
281,-18.0,-2.5,-14.443326
284,-18.0,0.0,-14.443326
285,-18.0,-2.5,-16.151606
288,-18.0,0.0,-16.151606
289,-18.0,-2.5,-18.0
292,-18.0,0.0,-18.0
293,-18.0,-2.5,-20.0
294,-18.0,-1.280777,-20.0
295,-18.0,-0.5,-20.0
296,-18.0,0.0,-20.0
297,-16.151606,-2.5,20.0
298,-16.151606,-1.280777,20.0
299,-16.151606,-0.5,20.0
300,-16.151606,0.0,20.0
301,-16.151606,-2.5,18.0
304,-16.151606,0.0,18.0
305,-16.151606,-2.5,16.151608
308,-16.151606,0.0,16.151608
309,-16.151606,-2.5,14.443325
312,-16.151606,0.0,14.443325
313,-16.151606,-2.5,12.864536
316,-16.151606,0.0,12.864536
317,-16.151606,-2.5,11.405426
320,-16.151606,0.0,11.405426
321,-16.151606,-2.5,10.056921
324,-16.151606,0.0,10.056921
325,-16.151606,-2.5,8.8106365
328,-16.151606,0.0,8.8106365
329,-16.151606,-2.5,7.658823
332,-16.151606,0.0,7.658823
333,-16.151606,-2.5,6.5943203
336,-16.151606,0.0,6.5943203
337,-16.151606,-2.5,5.61051
340,-16.151606,0.0,5.61051
341,-16.151606,-2.5,4.701277
344,-16.151606,0.0,4.701277
345,-16.151606,-2.5,3.8609638
348,-16.151606,0.0,3.8609638
349,-16.151606,-2.5,3.0843506
352,-16.151606,0.0,3.0843506
353,-16.151606,-2.5,2.3666077
356,-16.151606,0.0,2.3666077
357,-16.151606,-2.5,1.70327
360,-16.151606,0.0,1.70327
361,-16.151606,-2.5,1.0902157
364,-16.151606,0.0,1.0902157
365,-16.151606,-2.5,0.523634
368,-16.151606,0.0,0.523634
369,-16.151606,-2.5,0.0
372,-16.151606,0.0,0.0
373,-16.151606,-2.5,-0.523634
376,-16.151606,0.0,-0.523634
377,-16.151606,-2.5,-1.0902157
380,-16.151606,0.0,-1.0902157
381,-16.151606,-2.5,-1.70327
384,-16.151606,0.0,-1.70327
385,-16.151606,-2.5,-2.3666077
388,-16.151606,0.0,-2.3666077
389,-16.151606,-2.5,-3.0843506
392,-16.151606,0.0,-3.0843506
393,-16.151606,-2.5,-3.8609638
396,-16.151606,0.0,-3.8609638
397,-16.151606,-2.5,-4.701276
400,-16.151606,0.0,-4.701276
401,-16.151606,-2.5,-5.61051
404,-16.151606,0.0,-5.61051
405,-16.151606,-2.5,-6.5943203
408,-16.151606,0.0,-6.5943203
409,-16.151606,-2.5,-7.658823
412,-16.151606,0.0,-7.658823
413,-16.151606,-2.5,-8.810636
416,-16.151606,0.0,-8.810636
417,-16.151606,-2.5,-10.056921
420,-16.151606,0.0,-10.056921
421,-16.151606,-2.5,-11.405427
424,-16.151606,0.0,-11.405427
425,-16.151606,-2.5,-12.864538
428,-16.151606,0.0,-12.864538
