Id,X_Coord,Y_Coord
1,2.3096988,18.55726
2,1.767767,19.368319
3,0.9567086,19.910254
4,0.0,20.100554
5,-0.9567086,19.910254
6,-1.767767,19.368319
7,-2.3096988,18.55726
8,-2.5,17.600554
9,-2.3096988,16.643847
10,-1.767767,15.832788
11,-0.9567086,15.2908535
12,0.0,15.1005535
13,0.9567086,15.2908535
14,1.767767,15.832788
15,2.3096988,16.643847
16,2.5,17.600554
