Id,X_Disp,Y_Disp,Z_Disp
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.00038146973,8.9645386e-05,-0.00032567978
78,0.00050354004,-0.0001487732,-0.00026005507
79,6.1035156e-05,0.00023269653,-0.00055909157
80,0.0005874634,5.531311e-05,-0.00042557716
81,0.0007247925,0.00074768066,-0.00086671114
82,-0.00025177002,0.00059890747,-0.0005553365
83,0.0012626648,0.00289917,-0.0020721555
84,-0.00059890747,0.0023212433,-8.177757e-05
85,0.0042533875,0.0073051453,-0.0032990575
86,-0.0022354126,0.0061912537,0.0004698038
87,0.005630493,0.00904274,-0.00074124336
88,-0.002796173,0.007616043,-0.002532363
89,0.0061569214,0.0069618225,-0.0001335144
90,-0.0032196045,0.0056037903,-0.0031879544
91,0.0066490173,0.0075035095,-0.0034474134
92,-0.0037384033,0.0059661865,0.0002694726
93,0.0069084167,0.0061454773,0.0020000935
94,-0.0033569336,0.0043411255,-0.005015731
95,0.0032730103,-0.0025043488,0.0045805573
96,0.0006866455,-0.0049266815,-0.007569313
97,0.0028915405,-0.002073288,-0.008466005
98,0.0007209778,-0.003288269,0.0059090853
99,0.0054893494,0.007352829,-0.0046983957
100,-0.0023536682,0.005176544,0.0025373101
101,0.009712219,0.013477325,-0.0044974685
102,-0.0066337585,0.012088776,0.0025187135
103,0.012592316,0.02196312,-0.0077679157
104,-0.009338379,0.019561768,0.006016195
105,0.016475677,0.027929306,-0.0038121343
106,-0.012260437,0.02630806,0.0025337338
107,0.016231537,0.02999878,0.002417326
108,-0.012191772,0.026720047,-0.0030661225
109,0.018722534,0.02762413,0.0009940863
110,-0.014183044,0.02483368,-0.0014466047
111,0.012516022,0.025585175,0.0033178926
112,-0.0072288513,0.0221138,-0.003779173
113,0.018058777,0.023117065,0.0007661581
114,-0.012893677,0.020774841,-0.00077706575
115,0.017456055,0.02163124,0.00215137
116,-0.012886047,0.018959045,-0.0016164184
117,0.015239716,0.020900726,-0.0015753508
118,-0.0106163025,0.018079758,0.002432406
119,0.016147614,0.022195816,-0.00040256977
120,-0.011798859,0.020212173,0.0017841458
121,0.017707825,0.023145676,0.0006158352
122,-0.013969421,0.020748138,0.0015643239
123,0.013221741,0.0200634,0.0061950088
124,-0.009788513,0.018033981,-0.003745675
125,0.011081696,0.012876511,0.005205989
126,-0.007259369,0.0105724335,-0.0024864674
127,0.007003784,0.008729935,0.0022266507
128,-0.003856659,0.0072612762,0.0004995465
129,0.007839203,0.006259918,0.003197968
130,-0.0044288635,0.004430771,-0.00011211634
131,0.0047950745,0.005592346,0.00091314316
132,-0.0015563965,0.0040397644,0.0025168657
133,0.0072669983,0.006746292,0.001496017
134,-0.0042762756,0.005104065,0.0020659566
135,0.004058838,0.0077934265,0.00065362453
136,-0.0020217896,0.0066547394,0.002500534
137,0.006454468,0.0073051453,0.0026623607
