0.000000000000000000e+00,-2.000000000000000000e+03
6.864191527711227536e-05,-1.999994628906250000e+03
1.380120229441672564e-04,-1.999994628906250000e+03
2.073810028377920389e-04,-1.999994628906250000e+03
2.767513506114482880e-04,-1.999994628906250000e+03
3.461232408881187439e-04,-1.999994628906250000e+03
4.154951311647891998e-04,-1.999994628906250000e+03
4.848670214414596558e-04,-1.999994628906250000e+03
5.542389117181301117e-04,-1.999994628906250000e+03
6.236108019948005676e-04,-1.999994628906250000e+03
6.929826922714710236e-04,-1.999994628906250000e+03
7.623545825481414795e-04,-1.999990478515625000e+03
8.317264728248119354e-04,-1.999963500976562500e+03
9.010983631014823914e-04,-1.999963500976562500e+03
9.704702533781528473e-04,-1.999963500976562500e+03
1.039831549860537052e-03,-1.999963500976562500e+03
1.109191798605024815e-03,-1.999963500976562500e+03
1.178552047349512577e-03,-1.999963500976562500e+03
1.247912296094000340e-03,-1.999963500976562500e+03
1.317272544838488102e-03,-1.999963500976562500e+03
1.386632793582975864e-03,-1.999963500976562500e+03
1.455993042327463627e-03,-1.999963500976562500e+03
1.525353291071951389e-03,-1.999963500976562500e+03
1.594713539816439152e-03,-1.999963500976562500e+03
1.664073788560926914e-03,-1.999963500976562500e+03
1.733434037305414677e-03,-1.999963500976562500e+03
1.802794286049902439e-03,-1.999963500976562500e+03
1.872154534794390202e-03,-1.999963500976562500e+03
1.941514783538877964e-03,-1.999963500976562500e+03
2.010894473642110825e-03,-1.999963500976562500e+03
2.080278005450963974e-03,-1.999963500976562500e+03
2.149661537259817123e-03,-1.999963500976562500e+03
2.219045069068670273e-03,-1.999963500976562500e+03
2.288428600877523422e-03,-1.999963500976562500e+03
2.357812132686376572e-03,-1.999963500976562500e+03
2.427195664495229721e-03,-1.999963500976562500e+03
2.496579196304082870e-03,-1.999963500976562500e+03
2.565962728112936020e-03,-1.999963500976562500e+03
2.635346259921789169e-03,-1.999963500976562500e+03
2.704729791730642319e-03,-1.999963500976562500e+03
2.774113323539495468e-03,-1.999963500976562500e+03
2.843496855348348618e-03,-1.999963500976562500e+03
2.912880387157201767e-03,-1.999963500976562500e+03
2.982263918966054916e-03,-1.999963134765625000e+03
3.051647450774908066e-03,-1.999963134765625000e+03
3.121030982583761215e-03,-1.999963134765625000e+03
3.190414514392614365e-03,-1.999963134765625000e+03
3.259798046201467514e-03,-1.999963134765625000e+03
3.329181578010320663e-03,-1.999963134765625000e+03
3.398565109819173813e-03,-1.999963134765625000e+03
3.467948641628026962e-03,-1.999963134765625000e+03
3.537332173436880112e-03,-1.999963134765625000e+03
3.606715705245733261e-03,-1.999963134765625000e+03
3.676099237054586411e-03,-1.999963134765625000e+03
3.745482768863439560e-03,-1.999963134765625000e+03
3.814866300672292709e-03,-1.999963134765625000e+03
3.884249832481145859e-03,-1.999963134765625000e+03
3.953633364289999008e-03,-1.999963134765625000e+03
4.023016896098852158e-03,-1.999963134765625000e+03
4.092400427907705307e-03,-1.999963134765625000e+03
4.161783959716558456e-03,-1.999963134765625000e+03
4.231167491525411606e-03,-1.999963134765625000e+03
4.300551023334264755e-03,-1.999963134765625000e+03
4.369934555143117905e-03,-1.999963134765625000e+03
4.439318086951971054e-03,-1.999963134765625000e+03
4.508701618760824203e-03,-1.999963134765625000e+03
4.578085150569677353e-03,-1.999963134765625000e+03
4.647468682378530502e-03,-1.999963134765625000e+03
4.716852214187383652e-03,-1.999963134765625000e+03
4.786235745996236801e-03,-1.999963134765625000e+03
4.855619277805089951e-03,-1.999963134765625000e+03
4.925002809613943100e-03,-1.999963134765625000e+03
4.994386341422796249e-03,-1.999963134765625000e+03
5.063769873231649399e-03,-1.999963134765625000e+03
5.133153405040502548e-03,-1.999963134765625000e+03
5.202536936849355698e-03,-1.999963134765625000e+03
5.271920468658208847e-03,-1.999963134765625000e+03
5.341304000467061996e-03,-1.999963134765625000e+03
5.410687532275915146e-03,-1.999963134765625000e+03
5.480071064084768295e-03,-1.999963134765625000e+03
5.549454595893621445e-03,-1.999963134765625000e+03
5.618838127702474594e-03,-1.999963134765625000e+03
5.688221659511327744e-03,-1.999963134765625000e+03
5.757605191320180893e-03,-1.999963134765625000e+03
5.826988723129034042e-03,-1.999963134765625000e+03
5.896372254937887192e-03,-1.999963134765625000e+03
5.965755786746740341e-03,-1.999963134765625000e+03
6.035139318555593491e-03,-1.999963134765625000e+03
6.104522850364446640e-03,-1.999963134765625000e+03
6.173906382173299789e-03,-1.999963134765625000e+03
6.243289913982152939e-03,-1.999963134765625000e+03
6.312673445791006088e-03,-1.999963134765625000e+03
6.382056977599859238e-03,-1.999963134765625000e+03
6.451440509408712387e-03,-1.999963134765625000e+03
6.520824041217565536e-03,-1.999963134765625000e+03
6.590207573026418686e-03,-1.999963134765625000e+03
6.659591104835271835e-03,-1.999963134765625000e+03
6.728974636644124985e-03,-1.999963134765625000e+03
6.798358168452978134e-03,-1.999963134765625000e+03
6.867741700261831284e-03,-1.999963134765625000e+03
6.937125232070684433e-03,-1.999963134765625000e+03
7.006508763879537582e-03,-1.999963134765625000e+03
7.075892295688390732e-03,-1.999963134765625000e+03
7.145275827497243881e-03,-1.999963134765625000e+03
7.214659359306097031e-03,-1.999963134765625000e+03
7.284042891114950180e-03,-1.999963134765625000e+03
7.353426422923803329e-03,-1.999963134765625000e+03
7.422809954732656479e-03,-1.999963134765625000e+03
7.492193486541509628e-03,-1.999963134765625000e+03
7.561577018350362778e-03,-1.999963134765625000e+03
7.630960550159215927e-03,-1.999963134765625000e+03
7.700344081968069077e-03,-1.999963134765625000e+03
7.769727613776922226e-03,-1.999963134765625000e+03
7.834304124116897583e-03,-1.996747558593750000e+03
7.893214933574199677e-03,-1.988112792968750000e+03
7.942962460219860077e-03,-1.980182983398437500e+03
7.992695085704326630e-03,-1.974640014648437500e+03
8.042427711188793182e-03,-1.969581420898437500e+03
8.092160336673259735e-03,-1.966810913085937500e+03
8.141894824802875519e-03,-1.964888427734375000e+03
8.191813714802265167e-03,-1.963946289062500000e+03
8.241732604801654816e-03,-1.962921997070312500e+03
8.291651494801044464e-03,-1.962145385742187500e+03
8.341570384800434113e-03,-1.961870971679687500e+03
8.392310701310634613e-03,-1.960633300781250000e+03
8.442754857242107391e-03,-1.957768554687500000e+03
8.492998778820037842e-03,-1.954356323242187500e+03
8.542917668819427490e-03,-1.950809326171875000e+03
8.592836558818817139e-03,-1.946388671875000000e+03
