Id,X_Coord,Y_Coord,Z_Coord
338,-12.864538,0.0,-1.0902157
339,-12.864538,-1.0,-1.70327
340,-12.864538,0.0,-1.70327
341,-12.864538,-1.0,-2.3666077
342,-12.864538,0.0,-2.3666077
343,-12.864538,-1.0,-3.0843506
344,-12.864538,0.0,-3.0843506
345,-12.864538,-1.0,-3.8609638
346,-12.864538,0.0,-3.8609638
347,-12.864538,-1.0,-4.701276
348,-12.864538,0.0,-4.701276
349,-12.864538,-1.0,-5.61051
350,-12.864538,0.0,-5.61051
351,-12.864538,-1.0,-6.5943203
352,-12.864538,0.0,-6.5943203
353,-12.864538,-1.0,-7.658823
354,-12.864538,0.0,-7.658823
355,-12.864538,-1.0,-8.810636
356,-12.864538,0.0,-8.810636
357,-12.864538,-1.0,-10.056921
358,-12.864538,0.0,-10.056921
359,-12.864538,-1.0,-11.405427
360,-12.864538,0.0,-11.405427
361,-12.864538,-1.0,-12.864538
362,-12.864538,0.0,-12.864538
363,-12.864538,-1.0,-14.443326
364,-12.864538,0.0,-14.443326
365,-12.864538,-1.0,-16.151606
366,-12.864538,0.0,-16.151606
367,-12.864538,-1.0,-18.0
368,-12.864538,0.0,-18.0
369,-12.864538,-1.0,-20.0
370,-12.864538,0.0,-20.0
371,-11.405427,-1.0,20.0
372,-11.405427,0.0,20.0
373,-11.405427,-1.0,18.0
374,-11.405427,0.0,18.0
375,-11.405427,-1.0,16.151608
376,-11.405427,0.0,16.151608
377,-11.405427,-1.0,14.443325
378,-11.405427,0.0,14.443325
379,-11.405427,-1.0,12.864536
380,-11.405427,0.0,12.864536
381,-11.405427,-1.0,11.405426
382,-11.405427,0.0,11.405426
383,-11.405427,-1.0,10.056921
384,-11.405427,0.0,10.056921
385,-11.405427,-1.0,8.8106365
386,-11.405427,0.0,8.8106365
387,-11.405427,-1.0,7.658823
388,-11.405427,0.0,7.658823
389,-11.405427,-1.0,6.5943203
390,-11.405427,0.0,6.5943203
391,-11.405427,-1.0,5.61051
392,-11.405427,0.0,5.61051
393,-11.405427,-1.0,4.701277
394,-11.405427,0.0,4.701277
395,-11.405427,-1.0,3.8609638
396,-11.405427,0.0,3.8609638
397,-11.405427,-1.0,3.0843506
398,-11.405427,0.0,3.0843506
399,-11.405427,-1.0,2.3666077
400,-11.405427,0.0,2.3666077
401,-11.405427,-1.0,1.70327
402,-11.405427,0.0,1.70327
403,-11.405427,-1.0,1.0902157
404,-11.405427,0.0,1.0902157
405,-11.405427,-1.0,0.523634
406,-11.405427,0.0,0.523634
407,-11.405427,-1.0,0.0
408,-11.405427,0.0,0.0
409,-11.405427,-1.0,-0.523634
410,-11.405427,0.0,-0.523634
411,-11.405427,-1.0,-1.0902157
412,-11.405427,0.0,-1.0902157
413,-11.405427,-1.0,-1.70327
414,-11.405427,0.0,-1.70327
415,-11.405427,-1.0,-2.3666077
416,-11.405427,0.0,-2.3666077
417,-11.405427,-1.0,-3.0843506
418,-11.405427,0.0,-3.0843506
419,-11.405427,-1.0,-3.8609638
420,-11.405427,0.0,-3.8609638
421,-11.405427,-1.0,-4.701276
422,-11.405427,0.0,-4.701276
423,-11.405427,-1.0,-5.61051
424,-11.405427,0.0,-5.61051
425,-11.405427,-1.0,-6.5943203
426,-11.405427,0.0,-6.5943203
427,-11.405427,-1.0,-7.658823
428,-11.405427,0.0,-7.658823
429,-11.405427,-1.0,-8.810636
430,-11.405427,0.0,-8.810636
431,-11.405427,-1.0,-10.056921
432,-11.405427,0.0,-10.056921
433,-11.405427,-1.0,-11.405427
434,-11.405427,0.0,-11.405427
435,-11.405427,-1.0,-12.864538
436,-11.405427,0.0,-12.864538
437,-11.405427,-1.0,-14.443326
438,-11.405427,0.0,-14.443326
439,-11.405427,-1.0,-16.151606
440,-11.405427,0.0,-16.151606
441,-11.405427,-1.0,-18.0
442,-11.405427,0.0,-18.0
443,-11.405427,-1.0,-20.0
444,-11.405427,0.0,-20.0
445,-10.056921,-1.0,20.0
446,-10.056921,0.0,20.0
447,-10.056921,-1.0,18.0
448,-10.056921,0.0,18.0
449,-10.056921,-1.0,16.151608
450,-10.056921,0.0,16.151608
451,-10.056921,-1.0,14.443325
452,-10.056921,0.0,14.443325
453,-10.056921,-1.0,12.864536
454,-10.056921,0.0,12.864536
455,-10.056921,-1.0,11.405426
