Time,Velocity
0.0,-9000.0
0.0005256659351289272,-8999.96875
0.0010561960516497493,-8999.96875
0.0015866775065660477,-8999.96875
0.002117155585438013,-8999.96875
0.002647612476721406,-8999.96875
0.0031780472490936518,-8999.96875
0.0037084820214658976,-8999.96875
0.0042388709262013435,-8999.96875
0.0047692591324448586,-8999.96875
0.0052996352314949036,-8999.96875
0.005829930305480957,-8999.96875
0.0063602253794670105,-8999.96875
0.006890520453453064,-8999.96875
0.007420815527439117,-8999.96875
0.007951110601425171,-8999.96875
0.008481405675411224,-8999.96875
0.009011700749397278,-8999.96875
0.009541995823383331,-8999.96875
0.010072290897369385,-8999.96875
0.010602585971355438,-8999.96875
0.011132881045341492,-8999.96875
0.011663176119327545,-8999.96875
0.012193471193313599,-8999.96875
0.012723766267299652,-8999.96875
0.013254061341285706,-8999.96875
0.013784356415271759,-8999.96875
0.014314651489257812,-8999.96875
0.014844946563243866,-8999.96875
0.01537524163722992,-8999.96875
0.015905437991023064,-8999.96875
0.016435546800494194,-8999.96875
0.016965655609965324,-8999.96875
0.017495764419436455,-8999.96875
0.018025873228907585,-8999.96875
0.018555982038378716,-8999.96875
0.019086090847849846,-8999.96875
0.019616199657320976,-8999.96875
0.020146308466792107,-8999.96875
0.020676417276263237,-8999.96875
0.021206526085734367,-8999.96875
0.021736634895205498,-8999.96875
0.022266743704676628,-8999.96875
0.02279685251414776,-8999.96875
0.02332696132361889,-8999.96875
0.02385707013309002,-8999.96875
0.02438717894256115,-8999.96875
0.02491728775203228,-8999.96875
0.02544739656150341,-8999.96875
0.02597750537097454,-8999.96875
0.02650761418044567,-8999.96875
0.0270377229899168,-8999.96875
0.027567831799387932,-8999.96875
0.028097940608859062,-8999.96875
0.028628049418330193,-8999.96875
0.029158158227801323,-8999.96875
0.029688267037272453,-8999.96875
0.030218375846743584,-8999.96875
0.030748484656214714,-8999.96875
0.031278613954782486,-8999.96875
0.03180909529328346,-8999.96875
0.03233957663178444,-8999.96875
0.032870057970285416,-8999.96875
0.03340053930878639,-8999.96875
0.03393102064728737,-8999.96875
0.034461501985788345,-8999.96875
0.03499198332428932,-8999.96875
0.0355224646627903,-8999.96875
0.036052946001291275,-8999.96875
0.03658342733979225,-8999.96875
0.03711390867829323,-8999.96875
0.037644390016794205,-8999.96875
0.03817487135529518,-8999.96875
0.03870535269379616,-8999.96875
0.039235834032297134,-8999.96875
0.03976631537079811,-8999.96875
0.04029679670929909,-8999.96875
0.040827278047800064,-8999.96875
0.04135775938630104,-8999.96875
0.04188824072480202,-8999.96875
0.042418722063302994,-8999.96875
0.04294920340180397,-8999.96875
0.04347968474030495,-8999.96875
0.04401016607880592,-8999.96875
0.0445406474173069,-8999.96875
0.04507112875580788,-8999.96875
0.04560161009430885,-8999.96875
0.04613209143280983,-8999.96875
0.046662572771310806,-8999.96875
0.04719305410981178,-8999.96875
0.04772353544831276,-8999.96875
0.048254016786813736,-8999.96875
0.04878449812531471,-8999.96875
0.04931497946381569,-8999.96875
0.049845460802316666,-8999.96875
0.05037594214081764,-8999.96875
0.05090642347931862,-8999.96875
0.051436904817819595,-8999.96875
0.05196738615632057,-8999.96875
0.05249786749482155,-8999.96875
0.053028348833322525,-8999.96875
0.0535588301718235,-8999.96875
0.05408931151032448,-8999.96875
0.054619792848825455,-8999.96875
0.05515027418732643,-8999.96875
0.05568075552582741,-8999.96875
0.056211236864328384,-8999.96875
0.05674171820282936,-8999.96875
0.05727219954133034,-8999.96875
0.057802680879831314,-8999.96875
0.05833316221833229,-8999.96875
0.05886364355683327,-8999.96875
0.059394124895334244,-8999.96875
0.05992460623383522,-8999.96875
0.0604550875723362,-8999.96875
0.06098556891083717,-8999.96875
0.06151605024933815,-8999.96875
0.06204653158783913,-8999.96875
0.0625770092010498,-8999.96875
0.06310749053955078,-8999.96875
0.06363797187805176,-8999.96875
0.06416845321655273,-8999.96875
0.06469893455505371,-8999.96875
0.06522941589355469,-8999.96875
0.06575989723205566,-8999.96875
0.06629037857055664,-8999.96875
0.06682085990905762,-8999.96875
0.06735078990459442,-8465.19921875
0.06787315756082535,-6798.4619140625
0.06837769597768784,-5543.49853515625
0.06888576596975327,-5130.060546875
0.06939557939767838,-4870.763671875
0.06990567594766617,-4867.70703125
0.07041705399751663,-4867.70703125
0.07049859315156937,-4867.70703125
