Id,X_Coord,Y_Coord,Z_Coord
1,0.0,609.0,4.5
2,0.0,613.5,0.0
3,-4.5,609.0,0.0
4,4.5,609.0,0.0
5,0.0,609.0,-4.5
6,0.0,604.5,0.0
7,0.0,610.72205,4.157458
8,0.0,612.182,3.1819806
9,0.0,613.1575,1.7220755
10,-1.7220755,613.1575,0.0
11,-3.1819806,612.182,0.0
12,-4.157458,610.72205,0.0
13,-4.157458,609.0,1.7220755
14,-3.1819806,609.0,3.1819806
15,-1.7220755,609.0,4.157458
16,1.7220755,609.0,4.157458
17,3.1819806,609.0,3.1819806
18,4.157458,609.0,1.7220755
19,4.157458,610.72205,0.0
20,3.1819806,612.182,0.0
21,1.7220755,613.1575,0.0
22,0.0,613.1575,-1.7220755
23,0.0,612.182,-3.1819806
24,0.0,610.72205,-4.157458
25,-1.7220755,609.0,-4.157458
26,-3.1819806,609.0,-3.1819806
27,-4.157458,609.0,-1.7220755
28,0.0,604.8425,1.7220755
29,0.0,605.818,3.1819806
30,0.0,607.27795,4.157458
31,-4.157458,607.27795,0.0
32,-3.1819806,605.818,0.0
33,-1.7220755,604.8425,0.0
34,1.7220755,604.8425,0.0
35,3.1819806,605.818,0.0
36,4.157458,607.27795,0.0
37,4.157458,609.0,-1.7220755
38,3.1819806,609.0,-3.1819806
39,1.7220755,609.0,-4.157458
40,0.0,607.27795,-4.157458
41,0.0,605.818,-3.1819806
42,0.0,604.8425,-1.7220755
43,-1.5283862,611.2825,3.5643232
44,-1.5239756,612.5705,2.27576
45,-2.5162427,611.64453,2.631545
46,-2.6761053,610.47015,3.3056154
47,-3.5610542,610.9484,1.9423171
48,-2.6717303,612.31213,1.4634037
49,2.273928,610.58765,3.5438066
50,2.552845,611.69635,2.5421855
51,3.319725,611.7147,1.3637131
52,2.108473,612.61884,1.6456743
53,1.8327583,612.2201,2.5538125
54,1.3649881,611.79364,3.2530448
55,1.1027105,612.52704,2.5678809
56,3.5658019,610.58307,2.2425382
57,-2.273928,610.58765,-3.5438066
58,-2.552845,611.69635,-2.5421855
59,-3.319725,611.7147,-1.3637131
60,-2.108473,612.61884,-1.6456743
61,-1.8327583,612.2201,-2.5538125
62,-1.3649881,611.79364,-3.2530448
63,-1.1027105,612.52704,-2.5678809
64,-3.5658019,610.58307,-2.2425382
65,-2.273928,607.41235,3.5438066
66,-2.552845,606.30365,2.5421855
67,-3.319725,606.2853,1.3637131
68,-2.108473,605.38116,1.6456743
69,-1.8327583,605.7799,2.5538125
70,-1.3649881,606.20636,3.2530448
71,-1.1027105,605.47296,2.5678809
72,-3.5658019,607.41693,2.2425382
73,1.5283862,606.7175,3.5643232
74,1.5239756,605.4295,2.27576
75,2.5162427,606.35547,2.631545
76,2.6761053,607.52985,3.3056154
77,3.5610542,607.0516,1.9423171
78,2.6717303,605.68787,1.4634037
79,1.5283862,611.2825,-3.5643232
80,1.5239756,612.5705,-2.27576
81,2.5162427,611.64453,-2.631545
82,2.6761053,610.47015,-3.3056154
83,3.5610542,610.9484,-1.9423171
84,2.6717303,612.31213,-1.4634037
85,-1.5283862,606.7175,-3.5643232
86,-1.5239756,605.4295,-2.27576
87,-2.5162427,606.35547,-2.631545
88,-2.6761053,607.52985,-3.3056154
89,-3.5610542,607.0516,-1.9423171
90,-2.6717303,605.68787,-1.4634037
91,2.273928,607.41235,-3.5438066
92,2.552845,606.30365,-2.5421855
93,3.319725,606.2853,-1.3637131
94,2.108473,605.38116,-1.6456743
95,1.8327583,605.7799,-2.5538125
96,1.3649881,606.20636,-3.2530448
97,1.1027105,605.47296,-2.5678809
98,3.5658019,607.41693,-2.2425382
