1.000000000000000000e+00,-1.525808453559875488e+00
2.000000000000000000e+00,-1.750450491905212402e+00
3.000000000000000000e+00,-1.731992125511169434e+00
4.000000000000000000e+00,-2.293020725250244141e+00
5.000000000000000000e+00,-2.984192371368408203e+00
6.000000000000000000e+00,-3.784711360931396484e+00
7.000000000000000000e+00,-4.822767734527587891e+00
8.000000000000000000e+00,-5.761409759521484375e+00
9.000000000000000000e+00,-7.066220283508300781e+00
1.000000000000000000e+01,-8.056740760803222656e+00
1.100000000000000000e+01,-9.709859848022460938e+00
1.200000000000000000e+01,-1.072377872467041016e+01
1.300000000000000000e+01,-1.287395286560058594e+01
1.400000000000000000e+01,-1.369869232177734375e+01
1.500000000000000000e+01,-1.624719238281250000e+01
1.600000000000000000e+01,-1.580739402770996094e+01
1.700000000000000000e+01,-1.781054306030273438e+01
1.800000000000000000e+01,-1.390602397918701172e+01
1.900000000000000000e+01,-1.368429756164550781e+01
2.000000000000000000e+01,-5.120302200317382812e+00
2.100000000000000000e+01,-5.016441822052001953e+00
2.200000000000000000e+01,3.371683597564697266e+00
2.300000000000000000e+01,7.375227928161621094e+00
2.400000000000000000e+01,3.075141143798828125e+01
2.500000000000000000e+01,4.684984970092773438e+01
2.600000000000000000e+01,7.274024200439453125e+01
2.700000000000000000e+01,9.238151550292968750e+01
2.800000000000000000e+01,1.096973342895507812e+02
2.900000000000000000e+01,1.073038635253906250e+02
3.000000000000000000e+01,1.214028625488281250e+02
3.100000000000000000e+01,1.068571319580078125e+02
3.200000000000000000e+01,1.310049896240234375e+02
3.300000000000000000e+01,1.011298675537109375e+02
3.400000000000000000e+01,1.217144699096679688e+02
3.500000000000000000e+01,9.088060760498046875e+01
3.600000000000000000e+01,9.123278045654296875e+01
3.700000000000000000e+01,5.672406768798828125e+01
3.800000000000000000e+01,4.072563171386718750e+01
3.900000000000000000e+01,1.041806411743164062e+01
4.000000000000000000e+01,3.230709075927734375e+00
4.100000000000000000e+01,-1.176900672912597656e+01
4.200000000000000000e+01,-1.221647262573242188e+01
4.300000000000000000e+01,-1.567966461181640625e+01
4.400000000000000000e+01,-2.355506134033203125e+01
4.500000000000000000e+01,-2.453219413757324219e+01
4.600000000000000000e+01,-2.941031646728515625e+01
4.700000000000000000e+01,-2.611947059631347656e+01
4.800000000000000000e+01,-2.602609443664550781e+01
4.900000000000000000e+01,-2.023158836364746094e+01
5.000000000000000000e+01,-1.783826065063476562e+01
5.100000000000000000e+01,-1.266492176055908203e+01
5.200000000000000000e+01,-1.069095802307128906e+01
5.300000000000000000e+01,-7.323481082916259766e+00
5.400000000000000000e+01,-6.385553836822509766e+00
5.500000000000000000e+01,-4.440694808959960938e+00
5.600000000000000000e+01,-4.099184989929199219e+00
5.700000000000000000e+01,-2.871767282485961914e+00
5.800000000000000000e+01,-2.727163314819335938e+00
5.900000000000000000e+01,-1.781947612762451172e+00
6.000000000000000000e+01,-1.780295848846435547e+00
6.100000000000000000e+01,-9.650604128837585449e-01
6.200000000000000000e+01,-1.423714756965637207e+00
6.300000000000000000e+01,-6.253172159194946289e-01
6.400000000000000000e+01,-3.945946395397186279e-01
6.500000000000000000e+01,-2.419481515884399414e+00
6.600000000000000000e+01,-3.301946163177490234e+00
6.700000000000000000e+01,-4.362117767333984375e+00
6.800000000000000000e+01,-5.800620555877685547e+00
6.900000000000000000e+01,-7.469943046569824219e+00
7.000000000000000000e+01,-9.302824974060058594e+00
7.100000000000000000e+01,-1.151704025268554688e+01
7.200000000000000000e+01,-1.367254447937011719e+01
7.300000000000000000e+01,-1.648960494995117188e+01
7.400000000000000000e+01,-1.899198341369628906e+01
7.500000000000000000e+01,-2.268735313415527344e+01
7.600000000000000000e+01,-2.558670806884765625e+01
7.700000000000000000e+01,-3.044177055358886719e+01
7.800000000000000000e+01,-3.320238113403320312e+01
7.900000000000000000e+01,-3.884265136718750000e+01
8.000000000000000000e+01,-3.969429016113281250e+01
8.100000000000000000e+01,-4.494794082641601562e+01
8.200000000000000000e+01,-4.156407165527343750e+01
8.300000000000000000e+01,-4.476510620117187500e+01
8.400000000000000000e+01,-3.525825500488281250e+01
8.500000000000000000e+01,-3.508190155029296875e+01
8.600000000000000000e+01,-2.808906364440917969e+01
8.700000000000000000e+01,-4.787707138061523438e+01
8.800000000000000000e+01,-6.215865325927734375e+01
8.900000000000000000e+01,-9.319761657714843750e+01
9.000000000000000000e+01,-1.183089599609375000e+02
9.100000000000000000e+01,-1.429347534179687500e+02
9.200000000000000000e+01,-1.460411071777343750e+02
9.300000000000000000e+01,-1.673167877197265625e+02
9.400000000000000000e+01,-1.516670074462890625e+02
9.500000000000000000e+01,-1.818109130859375000e+02
9.600000000000000000e+01,-1.452774200439453125e+02
9.700000000000000000e+01,-1.695649871826171875e+02
9.800000000000000000e+01,-1.302855682373046875e+02
9.900000000000000000e+01,-1.312613220214843750e+02
1.000000000000000000e+02,-9.176049041748046875e+01
1.010000000000000000e+02,-7.922246551513671875e+01
1.020000000000000000e+02,-4.778936767578125000e+01
1.030000000000000000e+02,-4.744425201416015625e+01
1.040000000000000000e+02,-3.872439193725585938e+01
1.050000000000000000e+02,-4.905236053466796875e+01
1.060000000000000000e+02,-5.638382339477539062e+01
1.070000000000000000e+02,-5.805372619628906250e+01
1.080000000000000000e+02,-6.490628051757812500e+01
1.090000000000000000e+02,-6.068520736694335938e+01
1.100000000000000000e+02,-6.014815902709960938e+01
1.110000000000000000e+02,-5.044710540771484375e+01
1.120000000000000000e+02,-4.484195709228515625e+01
1.130000000000000000e+02,-3.457027053833007812e+01
1.140000000000000000e+02,-2.874282264709472656e+01
1.150000000000000000e+02,-2.105076026916503906e+01
1.160000000000000000e+02,-1.721084594726562500e+01
1.170000000000000000e+02,-1.247385120391845703e+01
1.180000000000000000e+02,-1.045736408233642578e+01
1.190000000000000000e+02,-7.654480934143066406e+00
1.200000000000000000e+02,-6.625162601470947266e+00
1.210000000000000000e+02,-4.757640838623046875e+00
1.220000000000000000e+02,-4.195297241210937500e+00
1.230000000000000000e+02,-2.750148534774780273e+00
1.240000000000000000e+02,-2.535716772079467773e+00
1.250000000000000000e+02,-1.371788978576660156e+00
1.260000000000000000e+02,-5.570908784866333008e-01
1.270000000000000000e+02,-6.262106895446777344e-01
1.280000000000000000e+02,-1.977883815765380859e+00
1.290000000000000000e+02,-4.154641628265380859e+00
1.300000000000000000e+02,-5.619487762451171875e+00
1.310000000000000000e+02,-7.685181617736816406e+00
1.320000000000000000e+02,-9.956155776977539062e+00
1.330000000000000000e+02,-1.265478515625000000e+01
1.340000000000000000e+02,-1.546102428436279297e+01
1.350000000000000000e+02,-1.887377929687500000e+01
1.360000000000000000e+02,-2.214276504516601562e+01
1.370000000000000000e+02,-2.643299865722656250e+01
1.380000000000000000e+02,-3.023195648193359375e+01
1.390000000000000000e+02,-3.594914245605468750e+01
1.400000000000000000e+02,-4.051557540893554688e+01
1.410000000000000000e+02,-4.868693161010742188e+01
1.420000000000000000e+02,-5.429423141479492188e+01
1.430000000000000000e+02,-6.621138763427734375e+01
1.440000000000000000e+02,-7.242875671386718750e+01
1.450000000000000000e+02,-8.887245178222656250e+01
1.460000000000000000e+02,-9.497476959228515625e+01
1.470000000000000000e+02,-1.166250228881835938e+02
1.480000000000000000e+02,-1.322910156250000000e+02
1.490000000000000000e+02,-1.693089447021484375e+02
