Id,X_Disp,Y_Disp,Z_Disp
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,-0.0005469322,0.0011520386,0.00096321106
78,0.0018260479,0.00016403198,-0.0017318726
79,-0.0061986446,-0.009937286,0.004837036
80,0.0077576637,-0.011566162,-0.0065193176
81,-0.014396906,-0.021514893,0.00067710876
82,0.018714666,-0.025428772,-0.0045642853
83,-0.021905899,-0.031219482,0.0018901825
84,0.02695632,-0.035068512,-0.0075187683
85,-0.025493383,-0.046066284,0.0010528564
86,0.030220032,-0.049591064,-0.0069503784
87,-0.024883032,-0.0470047,-0.004552841
88,0.029768467,-0.050178528,-0.0005607605
89,-0.02228117,-0.039920807,-0.006593704
90,0.026695967,-0.042648315,0.002035141
91,-0.016795158,-0.028968811,-0.008472443
92,0.024179697,-0.03225708,0.0051651
93,-0.011303186,-0.016914368,-0.0055007935
94,0.019090176,-0.019756317,0.003484726
95,-0.0061252117,-0.010169983,-0.0034179688
96,0.015366077,-0.013420105,0.0024223328
97,-0.006920576,-0.010215759,0.0034046173
98,0.016185284,-0.013320923,-0.003873825
99,-0.0061359406,-0.010951996,7.8201294e-05
100,0.015954971,-0.014213562,0.00010681152
101,-0.0063786507,-0.013004303,0.0032520294
102,0.016022444,-0.01643753,-0.0026874542
103,-0.005343437,-0.015285492,0.0013141632
104,0.015198469,-0.019355774,-0.001001358
105,-0.0037748814,-0.01750946,-0.00025749207
106,0.01381135,-0.020801544,0.0008049011
107,-0.006239176,-0.018062592,0.00062561035
108,0.01579833,-0.022140503,7.05719e-05
109,-0.008933306,-0.020160675,0.002193451
110,0.018593311,-0.023468018,-0.0015392303
111,-0.007978916,-0.022342682,0.0010356903
112,0.016936779,-0.02526474,-5.531311e-05
113,-0.006859064,-0.022884369,0.0015029907
114,0.015656471,-0.026412964,-0.00024795532
115,-0.008056641,-0.02361679,0.0008869171
116,0.017035484,-0.026813507,0.00033187866
117,-0.008472443,-0.023971558,0.0013160706
118,0.017032862,-0.02665329,0.0005340576
119,-0.010210991,-0.023979187,0.0010223389
120,0.01789236,-0.026748657,0.00116539
121,-0.010744572,-0.024139404,0.001701355
122,0.017797947,-0.026123047,0.00067329407
123,-0.010542393,-0.022773743,-0.00017356873
124,0.017129421,-0.025360107,0.0024337769
125,-0.010561228,-0.023136139,0.0028915405
126,0.016631126,-0.024616241,-0.00061035156
127,-0.011063814,-0.024990082,0.0020389557
128,0.015948772,-0.026576996,0.00024414062
129,-0.010847807,-0.026054382,0.0014762878
130,0.01531148,-0.027431488,0.00072288513
131,-0.012405157,-0.0263443,0.002067566
132,0.017006397,-0.027606964,0.00029563904
133,-0.01340127,-0.028858185,0.00399971
134,0.017092943,-0.030685425,-0.0017967224
135,-0.01409483,-0.032188416,-0.00018119812
136,0.016442299,-0.03306961,0.0019111633
