Time,Velocity
0.0,-10875.7001953125
0.0005256659351289272,-10875.68359375
0.0010561960516497493,-10875.6396484375
0.0015866775065660477,-10875.6396484375
0.002117155585438013,-10875.6396484375
0.0026476122438907623,-10875.6396484375
0.003178047016263008,-10875.6396484375
0.003708481788635254,-10875.6396484375
0.004238870460540056,-10875.6396484375
0.004769258666783571,-10875.6396484375
0.005299634300172329,-10875.6396484375
0.005829929374158382,-10875.6396484375
0.006360224448144436,-10875.611328125
0.006890519522130489,-10875.611328125
0.007420814596116543,-10875.611328125
0.007951109670102596,-10875.611328125
0.00848140474408865,-10875.611328125
0.009011699818074703,-10875.611328125
0.009541994892060757,-10875.611328125
0.01007228996604681,-10875.611328125
0.010602585040032864,-10875.611328125
0.011132880114018917,-10875.611328125
0.01166317518800497,-10875.611328125
0.012193470261991024,-10875.611328125
0.012723765335977077,-10875.611328125
0.013254060409963131,-10875.611328125
0.013784355483949184,-10875.611328125
0.014314650557935238,-10875.611328125
0.014844945631921291,-10875.611328125
0.015375240705907345,-10875.611328125
0.015905437991023064,-10875.611328125
0.016435546800494194,-10875.611328125
0.016965655609965324,-10875.611328125
0.017495764419436455,-10875.611328125
0.018025873228907585,-10875.611328125
0.018555982038378716,-10875.611328125
0.019086090847849846,-10875.611328125
0.019616199657320976,-10875.611328125
0.020146308466792107,-10875.611328125
0.020676417276263237,-10875.611328125
0.021206526085734367,-10875.611328125
0.021736634895205498,-10875.611328125
0.022266743704676628,-10875.611328125
0.02279685251414776,-10875.611328125
0.02332696132361889,-10875.611328125
0.02385707013309002,-10875.611328125
0.02438717894256115,-10875.611328125
0.02491728775203228,-10875.611328125
0.02544739656150341,-10875.611328125
0.02597750537097454,-10875.611328125
0.02650761418044567,-10875.611328125
0.0270377229899168,-10875.611328125
0.027567831799387932,-10875.611328125
0.028097940608859062,-10875.611328125
0.028628049418330193,-10875.611328125
0.029158158227801323,-10875.611328125
0.029688267037272453,-10875.611328125
0.030218375846743584,-10875.611328125
0.030748484656214714,-10875.611328125
0.031278613954782486,-10875.611328125
0.03180909529328346,-10875.611328125
0.03233957663178444,-10875.611328125
0.032870057970285416,-10875.611328125
0.03340053930878639,-10875.611328125
0.03393102064728737,-10875.611328125
0.034461501985788345,-10875.611328125
0.03499198332428932,-10875.611328125
0.0355224646627903,-10875.611328125
0.036052946001291275,-10875.611328125
0.03658342733979225,-10875.611328125
0.03711390867829323,-10875.611328125
0.037644390016794205,-10875.611328125
0.03817487135529518,-10875.611328125
0.03870535269379616,-10875.611328125
0.039235834032297134,-10875.611328125
0.03976631537079811,-10875.611328125
0.04029679670929909,-10875.611328125
0.040827278047800064,-10875.611328125
0.04135775938630104,-10875.611328125
0.04188824072480202,-10875.611328125
0.042418722063302994,-10875.611328125
0.04294920340180397,-10875.611328125
0.04347968474030495,-10875.611328125
0.04401016607880592,-10875.611328125
0.0445406474173069,-10875.611328125
0.04507112875580788,-10875.611328125
0.04560161009430885,-10875.611328125
0.04613209143280983,-10875.611328125
0.046662572771310806,-10875.611328125
0.04719305410981178,-10875.611328125
0.04772353544831276,-10875.611328125
0.048254016786813736,-10875.611328125
0.04878449812531471,-10875.611328125
0.04931497946381569,-10875.611328125
0.049845460802316666,-10875.611328125
0.05037594214081764,-10875.611328125
0.05090642347931862,-10875.611328125
0.051436904817819595,-10875.611328125
0.05196738615632057,-10875.611328125
0.05249786749482155,-10875.611328125
0.053028348833322525,-10875.611328125
0.0535588301718235,-10875.611328125
0.05408931151032448,-10875.611328125
0.054619792848825455,-10875.611328125
0.05515027418732643,-10875.611328125
0.05568075552582741,-10875.611328125
0.056211236864328384,-10875.611328125
0.05674171820282936,-10875.611328125
0.05727219954133034,-10875.611328125
0.057802680879831314,-10875.611328125
0.05833316221833229,-10875.611328125
0.05886364355683327,-10875.611328125
0.059394124895334244,-10875.611328125
0.05992460623383522,-10875.611328125
0.0604550875723362,-10875.611328125
0.06098556891083717,-10875.611328125
0.06151605024933815,-10875.611328125
0.06204653158783913,-10875.611328125
0.0625770092010498,-10875.611328125
0.06310749053955078,-10875.611328125
0.06363797187805176,-10875.611328125
0.06416845321655273,-10875.611328125
0.06469893455505371,-10875.611328125
0.06522941589355469,-10875.611328125
0.06575989723205566,-10875.611328125
0.06629037857055664,-10875.611328125
0.06682085990905762,-10875.611328125
0.06734558194875717,-8957.34765625
0.06784914433956146,-8623.349609375
0.06835240125656128,-8610.103515625
0.06885556876659393,-8610.103515625
0.06892848014831543,-8610.103515625
